name,email_id,recency_days,frequency,monetary,page_views_30d,cart_abandonment_rate,support_tickets_30d,sentiment_score,email_open_rate,discount_dependency,predicted_clv,churned_30d
Rahul Nair 3762,rahulnair3762626@gmail.com,357,7,1198.2745263157838,65,0.910888873627862,1,1.3799633130816753,0.09017835033058219,0.5187315150538937,4298.803783614091,1
Sneha Paul 3763,snehapaul3763097@gmail.com,297,5,1977.9641684150179,143,0.7266150473271517,1,3.576522000963525,0.14270999979736784,0.5072566095404492,7351.710197518953,1
Arjun Nair 3764,arjunnair3764155@gmail.com,29,41,5988.1505033560725,21,0.11771305036054075,1,4.870826458819176,0.990884058798364,0.292599514145623,9098.374672037296,0
Arjun Gupta 3765,arjungupta3765026@gmail.com,78,7,2625.332791637505,57,0.5558378441492947,5,3.146238271078006,0.36717550139555855,0.9555665751697674,6949.9962343932675,1
Pooja Verma 3766,poojaverma3766853@gmail.com,56,42,2736.1388888407128,121,0.3648518134356724,7,2.596972818906497,0.5473811724888658,0.784787992942911,6033.467567809428,0
Arjun Das 3767,arjundas3767989@gmail.com,189,4,542.8352135186014,27,0.9578151445024514,8,2.6738728277761985,0.10639180388407891,0.16212992208671784,1869.9046979388925,1
Anjali Paul 3768,anjalipaul3768315@gmail.com,7,49,5943.37423594891,5,0.38291836359737763,5,3.8138910885213244,0.553460023217381,0.8805954928197636,15540.552717281851,1
Rahul Sharma 3769,rahulsharma3769415@gmail.com,86,15,508.2648811646831,118,0.3225333183697883,7,4.854179593158868,0.5350305724744622,0.08104079634459704,1590.8669047682515,0
Kiran Das 3770,kirandas3770317@gmail.com,148,18,924.4601449544939,45,0.4184462259185687,0,3.1978059778300274,0.41605802499364164,0.9267110060221794,2473.017035744687,1
Ravi Nair 3771,ravinair3771521@gmail.com,55,24,8828.634752534745,51,0.21946949896516058,0,2.1220322989020217,0.9556582638930293,0.00630494631918066,15878.569811774969,0
Ravi Das 3772,ravidas3772914@gmail.com,17,46,5035.03991699966,199,0.34425479394534136,4,2.9596944550783775,0.5386100853861362,0.2646252679528317,17203.867768936823,0
Pooja Verma 3773,poojaverma3773285@gmail.com,303,6,882.1116529726597,199,0.7179822846890725,0,4.070468175590539,0.29701015763053773,0.17843564854119864,3360.865074644346,1
Kiran Roy 3774,kiranroy3774704@gmail.com,271,9,1050.660017473991,37,0.8621685610523643,5,4.816227220363595,0.24640166961841656,0.21450509644030724,3970.0014861422787,1
Neha Verma 3775,nehaverma3775698@gmail.com,135,5,708.243521823205,43,0.906014786001451,4,4.588331568815823,0.026480631133364584,0.7858978729248598,2020.2625796820564,0
Amit Das 3776,amitdas3776940@gmail.com,171,19,1312.734123056884,37,0.601026818128582,5,3.7869131777422798,0.3990481182876736,0.36193087569273585,5037.721092368058,1
Priya Das 3777,priyadas3777169@gmail.com,109,11,1581.7344600707586,188,0.6313901760092866,5,2.1485033324918903,0.5046163690517694,0.543845473578048,4338.817337413426,0
Sneha Singh 3778,snehasingh3778078@gmail.com,84,19,3394.5982587509816,53,0.4921753528899374,6,3.438152612551797,0.5301015193237077,0.2229082494294905,12360.780869163658,0
Anjali Das 3779,anjalidas3779082@gmail.com,55,35,9361.634251351961,190,0.3700957364990183,5,1.1507671879213808,0.5067322031156589,0.2941663235080507,22207.913860195626,0
Kiran Singh 3780,kiransingh3780040@gmail.com,316,8,1915.3286792947474,49,0.7267275482824986,7,3.23082336120003,0.29849778759142137,0.5794028299670617,3667.823306137909,1
Anjali Singh 3781,anjalisingh3781877@gmail.com,30,36,9210.32990075073,108,0.12304689496331336,8,2.608390051769331,0.6401875033102535,0.08984602683331999,18835.76262114067,1
Rahul Gupta 3782,rahulgupta3782013@gmail.com,283,4,1826.3998112737922,44,0.944835854866446,1,3.717993643621295,0.19549305278688675,0.3569598755063932,6696.181366824523,1
Priya Nair 3783,priyanair3783487@gmail.com,145,7,1753.9642073355344,43,0.4278924863903956,7,3.0017275497549987,0.2717805479849865,0.7108503823423064,3156.295511125865,1
Priya Verma 3784,priyaverma3784219@gmail.com,44,35,2783.9252614445204,9,0.16378880514429411,1,1.393041747041765,0.8990631088432199,0.6658635020838439,9097.60283802943,0
Anjali Gupta 3785,anjaligupta3785777@gmail.com,216,7,1313.5275221629554,13,0.7515502297587328,4,3.738787715713824,0.03148734828113431,0.09742696997720213,5215.453337912323,0
Priya Nair 3786,priyanair3786613@gmail.com,164,17,4523.844868875605,100,0.5613837284655344,3,2.5295400331918123,0.20397361507875186,0.21933364211701456,15838.706071994611,1
Kiran Gupta 3787,kirangupta3787033@gmail.com,36,41,4454.7248238261245,102,0.2517212996593108,3,3.4723676761493234,0.6326239062341602,0.7886106277553235,14452.416747174942,0
Anjali Gupta 3788,anjaligupta3788727@gmail.com,102,19,2982.9860115204337,58,0.42647560806596735,0,1.29533985646222,0.40998620130193986,0.7181749820025486,7376.909217092503,1
Neha Singh 3789,nehasingh3789425@gmail.com,268,9,239.3022246126796,92,0.7024522396437822,5,3.0399258994559624,0.2398835738471549,0.2380788423518807,485.3417679427553,1
Sneha Gupta 3790,snehagupta3790947@gmail.com,18,36,9978.380085899717,2,0.3591665174005031,8,2.7256695972784746,0.7010461326206913,0.2773323899120529,27727.05621658966,1
Rahul Nair 3791,rahulnair3791074@gmail.com,302,6,538.987718146099,181,0.8927607257034424,2,1.5541280210425068,0.07894039405172168,0.1665752834613481,2153.305060001039,1
Kiran Das 3792,kirandas3792497@gmail.com,142,23,3983.774653804979,157,0.5814668227531679,9,3.447118968877536,0.301240609770443,0.053971636494996256,8404.338023640015,0
Arjun Sharma 3793,arjunsharma3793470@gmail.com,52,14,3496.0327112525933,88,0.35055332266819383,2,3.111421679145817,0.20819791548819355,0.28193296782092847,10857.661393813682,1
Priya Das 3794,priyadas3794907@gmail.com,18,42,8954.489766737552,82,0.35774576888316456,3,2.9599272808469603,0.5660789749087889,0.14282429515236694,32806.85441957645,1
Kiran Paul 3795,kiranpaul3795799@gmail.com,129,19,4648.828942592776,32,0.4666596682388462,0,4.5651600795763265,0.35043529085305164,0.34458476871785626,12790.755351858696,1
Arjun Verma 3796,arjunverma3796236@gmail.com,342,6,1703.6590001973314,66,0.9776791890523548,4,4.088135470327963,0.2296329745346955,0.28680608538025865,4461.665852143333,1
Sneha Verma 3797,snehaverma3797266@gmail.com,261,7,1577.98314497969,179,0.6589172324266996,1,4.372623608238136,0.15271448802780652,0.8212803871227904,5000.83935598407,0
Rahul Das 3798,rahuldas3798806@gmail.com,115,9,1834.2859563141806,64,0.5205133584117473,0,3.0269578438655125,0.3374828868420654,0.39153650501995274,5515.751994691309,0
Ravi Nair 3799,ravinair3799902@gmail.com,33,20,4692.4209994015755,136,0.6408762132419129,4,4.1142633013622145,0.538880871990794,0.9532368029110623,7375.631012128189,1
Rahul Singh 3800,rahulsingh3800359@gmail.com,43,47,6844.520847633968,66,0.25381331844284555,3,3.7955689051657564,0.7130562588476405,0.6654587742674933,13496.608047237674,0
Amit Gupta 3801,amitgupta3801704@gmail.com,340,5,1384.328290999628,160,0.6158028877815819,1,3.3255643967913335,0.019574050766436122,0.5363868473411499,4480.930999391421,0
Kiran Nair 3802,kirannair3802557@gmail.com,23,34,3945.085433699137,38,0.1778552708740762,4,3.55056291988666,0.9655886279548314,0.6211271090583368,10792.868126548066,0
Ravi Paul 3803,ravipaul3803827@gmail.com,304,7,1970.063330034122,74,0.7496242299676696,6,3.039589199843722,0.19797901622187164,0.8060249984256219,5993.490135051614,0
Kiran Sharma 3804,kiransharma3804802@gmail.com,205,5,161.88517214007567,187,0.9057807224918677,8,1.1929170679796246,0.19879445263746184,0.4663153671950939,644.019313195594,0
Arjun Sharma 3805,arjunsharma3805600@gmail.com,30,33,3170.0044930451527,69,0.1831833182402991,8,3.7819870036025485,0.9205872172839485,0.3991106013897595,6619.266787134789,0
Ravi Singh 3806,ravisingh3806861@gmail.com,82,17,3897.2388632645466,75,0.6125535070538148,7,1.8409140738810952,0.5339166152066168,0.7915984654745148,15548.033106904792,1
Anjali Verma 3807,anjaliverma3807887@gmail.com,59,24,843.2916623601013,70,0.4332246510790583,6,1.1842643828282364,0.38159396978980625,0.24601751787357418,2044.1524616179008,0
Anjali Roy 3808,anjaliroy3808340@gmail.com,49,27,4404.650988845139,130,0.2316376855928414,9,3.217750305975603,0.88916546913156,0.30229267773907476,17502.480989009244,0
Priya Singh 3809,priyasingh3809289@gmail.com,54,47,3432.8603623121926,168,0.11242561361601233,4,3.8428998400252716,0.7235351589660075,0.6124887597627473,12214.97459228577,0
Rahul Roy 3810,rahulroy3810642@gmail.com,57,29,5233.276534186034,120,0.3082557034291795,7,1.9680439549859097,0.8511216568457065,0.10354016192273752,19031.903504183505,1
Pooja Gupta 3811,poojagupta3811399@gmail.com,337,3,1446.4355544054392,99,0.9990900392423842,6,1.146816117955526,0.21258545106260604,0.993488705886604,5325.5118465144,1
Anjali Singh 3812,anjalisingh3812545@gmail.com,122,4,645.5958941211256,118,0.7530798888408144,4,1.104416506268508,0.1790394954400363,0.05425636548157642,1419.0645397766618,0
Priya Roy 3813,priyaroy3813219@gmail.com,1,48,8877.033571838241,86,0.16195656321308685,9,3.2952541343038284,0.8460436906448013,0.5084486863787977,25625.290513161915,0
Neha Nair 3814,nehanair3814078@gmail.com,226,8,1431.808241854515,159,0.9579481991806361,5,4.216877009100486,0.22825201609807683,0.09874033853295494,3483.094435792004,1
Rahul Das 3815,rahuldas3815030@gmail.com,18,31,8295.576225739404,65,0.2751688614418955,3,2.050209781884968,0.9179474988899841,0.6551579672905478,32576.238525519915,0
Kiran Paul 3816,kiranpaul3816253@gmail.com,139,8,1964.4360349889566,156,0.9218075297151056,4,4.333394446217904,0.2772609759554412,0.5794205722629432,7196.820067669908,1
Kiran Paul 3817,kiranpaul3817421@gmail.com,170,6,2596.5733190186256,189,0.3162185886593914,8,3.225965229987097,0.43709512246842247,0.49271933474960594,5914.500508156574,0
Kiran Verma 3818,kiranverma3818978@gmail.com,274,2,219.1093196142306,9,0.9044664044565087,9,4.874110956588398,0.0600462250706468,0.19062890106321517,611.284889653862,1
Ravi Gupta 3819,ravigupta3819834@gmail.com,93,11,2326.9660897775357,199,0.4027082251034144,8,4.513112631692733,0.42588288642743677,0.4681798162698607,5430.973996379981,1
Pooja Nair 3820,poojanair3820257@gmail.com,167,1,1432.175551545005,42,0.6417656856519237,0,2.9741979609729254,0.1794761678107142,0.660562050459606,3153.668253039184,1
Rahul Roy 3821,rahulroy3821811@gmail.com,80,22,2348.3980969822037,85,0.6442616733271108,5,1.9330595589310362,0.47938441520956765,0.6053611129876023,8635.755614060214,1
Priya Singh 3822,priyasingh3822257@gmail.com,184,2,1308.4193303343093,145,0.8033454533016207,4,4.203422015169561,0.26630261045277037,0.8718960960368155,5043.382038993916,1
Priya Roy 3823,priyaroy3823801@gmail.com,45,23,3256.0554016765714,54,0.44883413709556436,9,2.3032144694937076,0.31938953775351353,0.45365881088356885,12401.752399575944,0
Pooja Sharma 3824,poojasharma3824068@gmail.com,156,9,1748.8736518149533,154,0.7064351053417067,6,2.114488313858406,0.01327900564418275,0.27269149305885976,3689.9608454532313,1
Sneha Gupta 3825,snehagupta3825397@gmail.com,18,47,9060.600437234589,92,0.22390061203637718,8,4.112615855169559,0.5378242986657558,0.25258997749181755,13914.272531467337,0
Amit Gupta 3826,amitgupta3826768@gmail.com,312,2,1293.522522081838,189,0.9683620463859905,6,3.4394362421486275,0.21108234842102558,0.6587027062096263,3460.714990468337,1
Pooja Das 3827,poojadas3827695@gmail.com,61,13,1171.1799212079002,182,0.4587697612930918,5,4.724883681475923,0.20695038546450278,0.7070841012148437,2281.689274065418,0
Sneha Gupta 3828,snehagupta3828050@gmail.com,35,17,4277.053650151367,78,0.392770598130407,8,3.9584499255941457,0.5109225601808883,0.178899872399379,15245.246177744586,0
Rahul Das 3829,rahuldas3829289@gmail.com,21,31,7156.328255506545,194,0.29579736667395845,6,4.967804386927726,0.8855433960934882,0.0415323584204732,19859.795189751512,0
Arjun Das 3830,arjundas3830951@gmail.com,49,29,3760.459257377148,191,0.22949028211140401,4,1.8113730307246243,0.72170603319123,0.9915172808387585,6699.758309638537,0
Sneha Sharma 3831,snehasharma3831813@gmail.com,334,7,1763.9649945598676,81,0.943562880988935,6,1.9223829646340107,0.28369056501464784,0.2642628354314559,4876.234496175292,1
Anjali Das 3832,anjalidas3832855@gmail.com,109,17,2814.8052194045845,69,0.6240179915738031,9,4.187873641915823,0.2733687409478922,0.7029931842231004,6376.107407142128,0
Pooja Paul 3833,poojapaul3833812@gmail.com,120,10,3001.405404554279,79,0.3170959658773914,5,1.1670464325081396,0.3106941179095001,0.17434981824114582,5638.479862437874,0
Priya Paul 3834,priyapaul3834299@gmail.com,173,1,1841.3600121135357,85,0.8536469956995811,9,3.0531173290093103,0.19868349037448793,0.4007780308880077,3427.3979403567273,1
Sneha Singh 3835,snehasingh3835031@gmail.com,344,7,818.3342268734808,2,0.8657997513410876,0,1.8299366086442443,0.12276504888586698,0.789148654932726,1622.717165005628,1
Ravi Nair 3836,ravinair3836235@gmail.com,280,5,1688.4564313623175,131,0.6657986131669275,4,2.1293695277269293,0.2654682224255573,0.9374485607401548,3235.670240826234,1
Arjun Nair 3837,arjunnair3837893@gmail.com,24,48,9104.158753971802,99,0.14082397130990704,3,1.8397398333159045,0.696683705316634,0.06415144736523481,33476.93120409074,0
Priya Roy 3838,priyaroy3838235@gmail.com,165,7,623.3023365103231,182,0.6721979728335651,0,2.0227305048295228,0.2309351236711207,0.9516194099121801,1143.2841962547827,0
Amit Paul 3839,amitpaul3839045@gmail.com,4,40,8418.194584358092,191,0.15883019571898485,4,1.0237089077275252,0.8354972890041776,0.03605101383793152,20203.783674664213,0
Arjun Das 3840,arjundas3840102@gmail.com,127,13,3147.350518128558,12,0.46947368209691254,8,1.895791765042989,0.22600094751935088,0.3119712677433898,7271.115732279158,1
Amit Verma 3841,amitverma3841825@gmail.com,10,24,2594.663040374768,193,0.24742790042303917,1,1.0964100270086439,0.9765529438578372,0.11823072461084361,7194.670409311418,0
Sneha Singh 3842,snehasingh3842003@gmail.com,17,23,4860.335227407919,89,0.3633165902321933,2,1.1077996434729211,0.5192691666984688,0.6232449421369398,12900.859671314272,0
Pooja Roy 3843,poojaroy3843302@gmail.com,51,49,9668.232024157855,96,0.20903039948884533,2,4.732545147043259,0.5102020441747673,0.1495627763326034,22888.211719918083,0
Pooja Nair 3844,poojanair3844999@gmail.com,69,17,3791.667858912081,96,0.3488231791230744,8,2.3568533939687986,0.2653331554060575,0.4322479219444243,9707.734494386916,0
Arjun Das 3845,arjundas3845660@gmail.com,10,38,2112.9490678866237,92,0.19686727285975109,2,4.4758364788999785,0.831143141864599,0.24970614858497975,4792.232352462632,0
Ravi Nair 3846,ravinair3846452@gmail.com,92,11,1157.0091083738316,142,0.5188797001618244,5,2.8572360672319768,0.574121420053535,0.6246595938799103,1744.42667722104,0
Priya Singh 3847,priyasingh3847186@gmail.com,42,34,2776.7816124725,152,0.3808248803545158,4,3.572252169603662,0.9728887065699524,0.847970446357703,4994.637301796712,1
Arjun Paul 3848,arjunpaul3848807@gmail.com,147,23,2625.0464424492957,72,0.391706171861523,1,3.9634523191903295,0.4014299053750473,0.9330959962247755,9023.874802415314,1
Neha Sharma 3849,nehasharma3849445@gmail.com,58,42,9109.682286980678,13,0.29586194723721704,7,2.909656718941666,0.9306214157165122,0.2213372080781394,23967.152308306166,0
Pooja Das 3850,poojadas3850943@gmail.com,35,23,9117.635614308096,43,0.3487018172918139,2,4.01302156781371,0.8983671760225238,0.5812252638799956,32885.99161231004,0
Amit Das 3851,amitdas3851101@gmail.com,254,3,1394.6186107992025,162,0.6027420893105305,1,4.877309851886324,0.10330527764622306,0.9824393609129367,2337.744771596264,1
Anjali Sharma 3852,anjalisharma3852528@gmail.com,147,24,3061.741942320787,143,0.6252924682230167,0,4.6044781313897225,0.5119480631614299,0.05269082555354654,10915.576007621476,1
Priya Nair 3853,priyanair3853463@gmail.com,126,5,66.77354594379493,44,0.7531456543890287,4,1.1903386625513566,0.09681155671055938,0.21264023609266025,126.00508822454857,0
Pooja Roy 3854,poojaroy3854882@gmail.com,349,5,991.3432914316703,154,0.731919003798931,1,3.2539834305844706,0.26822162409102457,0.04522529307768919,1622.1387179248009,1
Anjali Das 3855,anjalidas3855999@gmail.com,186,2,1001.4559820812567,74,0.8246849545191066,5,2.0684103976360833,0.02168429062989272,0.10264132826727901,3260.5151277352165,0
Ravi Verma 3856,raviverma3856666@gmail.com,17,35,2801.3334360116723,21,0.33186125893445306,9,3.427022724567619,0.8953551125997463,0.6366139797156086,6274.36504721986,0
Amit Nair 3857,amitnair3857769@gmail.com,165,5,857.6016277198515,75,0.7261389555722344,0,2.7230295723083575,0.25138547197972333,0.2042655042113204,3387.2778579426904,0
Rahul Das 3858,rahuldas3858290@gmail.com,113,15,1224.3077794966837,88,0.6379041455189718,7,3.8927170443689736,0.383296567565515,0.8322536107155628,2423.9588813966543,1
Priya Singh 3859,priyasingh3859182@gmail.com,14,29,4137.4831129375325,142,0.3310013239757298,6,2.0148634040001716,0.9343749082702544,0.8044545326774241,8682.395100009582,0
Ravi Singh 3860,ravisingh3860073@gmail.com,153,9,939.7003316743067,62,0.9123744936799164,5,4.466255748878453,0.13997806331221685,0.6455326083408336,2700.9637572810616,1
Neha Nair 3861,nehanair3861746@gmail.com,58,9,1384.2628793286751,197,0.33293459233816414,7,3.36969528831122,0.2822312622273451,0.38675103000918165,4326.207466522686,0
Amit Verma 3862,amitverma3862366@gmail.com,82,21,3863.3425787740084,9,0.5011196127450331,6,3.851731712141169,0.44240833744641517,0.9598769865262746,15262.809113742616,0
Ravi Roy 3863,raviroy3863322@gmail.com,51,23,5461.514327807962,184,0.15354727280270072,3,3.4239616746313426,0.6919057838551138,0.4468531007614127,18930.458544359244,0
Priya Sharma 3864,priyasharma3864455@gmail.com,84,16,2149.6304096406384,15,0.4618046315128615,5,2.0992549309439874,0.36485457161162793,0.9650536004979823,6691.595419830535,0
Anjali Roy 3865,anjaliroy3865442@gmail.com,21,36,6203.267984930683,147,0.11672353435240215,5,1.794842799237442,0.9627805506057489,0.7819840857090786,10812.396923136012,0
Ravi Roy 3866,raviroy3866436@gmail.com,61,10,2876.62606722616,196,0.3608541008723176,6,3.2552633959877424,0.31417955144255927,0.37469840035913937,11148.35868720063,1
Amit Nair 3867,amitnair3867231@gmail.com,118,6,767.5096914974774,101,0.5840387726816323,7,2.242313248498186,0.5757743670825781,0.920263259028664,2209.5092306467664,1
Rahul Gupta 3868,rahulgupta3868203@gmail.com,127,19,1351.1878454599782,153,0.31846646212956875,6,4.21521588240256,0.2097200248663462,0.14072236080817924,4545.545538251893,0
Ravi Nair 3869,ravinair3869683@gmail.com,27,23,6504.141564614444,156,0.309817370206142,0,1.1240864308239025,0.6870752468802056,0.6836785448014184,14839.196465063635,0
Anjali Verma 3870,anjaliverma3870666@gmail.com,357,1,724.3384500556785,83,0.9078691354043091,3,4.857248577955067,0.026768157404912372,0.3178269111473099,2784.4668007656073,1
Pooja Verma 3871,poojaverma3871457@gmail.com,126,12,2744.5143082777026,190,0.44211147355505176,8,1.9322891723964584,0.2762098116106158,0.2410292587563595,4881.573092866883,1
Anjali Roy 3872,anjaliroy3872702@gmail.com,2,22,9631.37981889445,173,0.22254902475640675,0,1.7836052188257625,0.7888431710086126,0.6584070293788956,24050.9020297232,0
Priya Paul 3873,priyapaul3873520@gmail.com,163,13,2079.0367134628254,95,0.5738476106077087,4,1.9512739934936199,0.49190115590484357,0.6799572144450012,7351.527322488939,1
Priya Gupta 3874,priyagupta3874097@gmail.com,49,37,2314.36204464971,3,0.12622056428524497,2,2.462052578406396,0.6848526887458524,0.03004970292369702,4620.6158132002165,1
Rahul Sharma 3875,rahulsharma3875785@gmail.com,227,5,519.8004034429571,175,0.7132523310775138,0,4.876961551093872,0.018131115907081673,0.27302502680833096,1235.9764246223467,1
Anjali Gupta 3876,anjaligupta3876115@gmail.com,356,8,70.80145085577844,8,0.8576775702511286,2,1.789330054165616,0.0438159489018072,0.24346479416028155,233.01017901073388,1
Kiran Gupta 3877,kirangupta3877439@gmail.com,91,22,3919.7261705556225,23,0.568703871361768,3,4.991685106876672,0.3050638252088118,0.08033517068771412,11184.256196035021,0
Rahul Singh 3878,rahulsingh3878835@gmail.com,5,21,4901.325740133429,154,0.11234537208441775,8,3.6215051050569547,0.901111966003572,0.2655376767727672,18567.71632463269,1
Amit Roy 3879,amitroy3879652@gmail.com,179,16,1475.065529562326,39,0.3201622176944132,2,2.7904845071019695,0.3902523022250519,0.9991099813095343,3495.3615809447856,1
Arjun Nair 3880,arjunnair3880474@gmail.com,322,2,892.4108172667279,92,0.9821849552141902,9,2.69264573041812,0.023433131014247256,0.9215728342660056,3090.5181242050808,1
Arjun Sharma 3881,arjunsharma3881904@gmail.com,59,27,3092.7204631932846,112,0.17242955775924265,9,2.4631700740010483,0.660911998450246,0.9869237605131903,5255.3177496836615,1
Neha Nair 3882,nehanair3882955@gmail.com,313,1,440.77834476387386,190,0.7665991247329756,4,1.8080390168163754,0.29457376700514565,0.8461031400809818,1470.4359015919554,1
Rahul Paul 3883,rahulpaul3883000@gmail.com,359,5,1671.0898495602617,173,0.8431079527348424,0,2.5973063592292256,0.015061835854491966,0.7311879486031434,3245.110708545696,1
Anjali Das 3884,anjalidas3884662@gmail.com,37,5,1482.1306496341488,66,0.547567456933766,3,4.820775921161939,0.3131495957162539,0.008178706992683527,3301.4484182928295,0
Neha Roy 3885,neharoy3885137@gmail.com,109,19,4374.138101885092,27,0.5925463738243262,3,1.719985390263476,0.5813629562372887,0.14491624838777162,12582.602068460012,1
Sneha Gupta 3886,snehagupta3886873@gmail.com,135,6,3316.340779023579,133,0.5602766206533223,6,4.622717037118523,0.27834542092229786,0.7626538483082316,8443.622700039288,0
Priya Roy 3887,priyaroy3887164@gmail.com,49,46,6126.012398047334,195,0.3649199460233593,7,3.919009008574285,0.9679359375224343,0.9538982922036895,19278.858052258234,0
Priya Verma 3888,priyaverma3888384@gmail.com,131,10,4139.4785683367445,60,0.48961004522290796,2,3.7028299927864774,0.28705760081622095,0.5915768207697575,12513.837125106398,1
Sneha Verma 3889,snehaverma3889413@gmail.com,165,6,4821.348742804908,56,0.6402788205302464,9,1.6794163466056968,0.46124855343315657,0.7149128266295598,17924.890059061658,0
Rahul Das 3890,rahuldas3890092@gmail.com,113,12,3515.5709924699713,120,0.6224157800152875,0,4.074344019890416,0.32284386086048433,0.6385722305040624,13351.675656903417,1
Rahul Das 3891,rahuldas3891636@gmail.com,99,24,4973.230821316855,105,0.5213996553273759,6,1.7474644508782249,0.22885369028103275,0.8219050234502541,13648.430099413128,0
Amit Verma 3892,amitverma3892431@gmail.com,41,44,2673.3855088371524,25,0.2145600340588762,7,2.1195764066996006,0.9657579940540237,0.7942338856474153,4865.8923561099555,0
Rahul Das 3893,rahuldas3893243@gmail.com,20,49,8315.831090327887,64,0.3440042455599627,1,3.6131694466892013,0.7772154121636485,0.02815442576252558,27546.806226517365,1
Rahul Nair 3894,rahulnair3894038@gmail.com,123,2,1200.8219985295175,167,0.6419965275415798,8,1.7888608158386639,0.18430975195352325,0.9987635654445128,4235.709321295174,0
Kiran Nair 3895,kirannair3895566@gmail.com,166,23,1988.953850716403,1,0.51748001868439,4,1.4369923326242522,0.4442106639655672,0.6702749559927024,5470.73113023495,0
Priya Singh 3896,priyasingh3896853@gmail.com,152,23,2155.650733761705,36,0.45489410254592333,9,3.3728593629429624,0.26473144134864646,0.5017591733685518,4006.363104599375,1
Pooja Paul 3897,poojapaul3897690@gmail.com,3,46,7659.378349525684,147,0.31611658158982775,1,2.5363426388825014,0.9099834222061904,0.2501221302665275,19838.388224032922,0
Priya Sharma 3898,priyasharma3898810@gmail.com,340,9,1970.4338970196545,171,0.8002176223387593,3,2.841844787569112,0.05844514201522057,0.3550543791690458,5075.384731712141,1
Neha Gupta 3899,nehagupta3899431@gmail.com,211,8,1798.0848214868472,48,0.7158257253096351,1,2.331847501344236,0.08353825233021434,0.3189290528159521,6665.116951595876,1
Anjali Das 3900,anjalidas3900349@gmail.com,139,23,2284.2600112159644,199,0.6720159975711755,2,1.3167939073520296,0.5293261235405999,0.6749756173662792,8632.818193613299,1
Neha Verma 3901,nehaverma3901179@gmail.com,115,11,3107.46207541951,163,0.5323274310928936,4,2.935212515059452,0.26765643996287614,0.4761485385889165,9501.883216883542,0
Neha Roy 3902,neharoy3902548@gmail.com,156,16,1847.9579034603848,52,0.4039557390964973,5,4.654629510697431,0.4355000957983033,0.010700590070485405,6274.000192339327,1
Ravi Singh 3903,ravisingh3903934@gmail.com,188,9,1848.5522493122662,160,0.7919880607758656,5,3.52895145483967,0.25657072701328903,0.5335534109540218,7196.862966509108,1
Arjun Roy 3904,arjunroy3904183@gmail.com,129,14,2626.0336416493983,121,0.41290871438509924,4,3.7058528316163493,0.5987847384844958,0.8804130201902414,8764.688002051707,1
Neha Gupta 3905,nehagupta3905345@gmail.com,268,5,810.2423559826984,147,0.7132589626024143,5,4.7387255528479075,0.20258177719320364,0.5979404645209399,3030.8518095201925,1
Anjali Das 3906,anjalidas3906259@gmail.com,162,5,978.8295177709741,165,0.7815621497032267,4,2.202174049239136,0.29436446856261905,0.1842903566700106,2507.8117148449023,1
Kiran Verma 3907,kiranverma3907131@gmail.com,2,49,2769.96703034787,126,0.24444910609048556,8,4.741788918598845,0.5231584695733253,0.1027605354417378,4754.271812565813,0
Arjun Singh 3908,arjunsingh3908011@gmail.com,128,5,2164.9057103442897,41,0.5275476814724719,5,1.2482378025109981,0.44579909429701614,0.30506747779293264,3358.7253257999396,0
Amit Paul 3909,amitpaul3909530@gmail.com,162,6,3070.2600288090794,104,0.31522667322647113,5,2.8968845800109237,0.47636767044032785,0.8735045842269484,11232.89962689385,0
Sneha Verma 3910,snehaverma3910517@gmail.com,53,38,2236.7781856970428,48,0.1708414418250286,2,2.0997057889137447,0.9914003634315276,0.03979362284541732,3904.272088804034,0
Neha Nair 3911,nehanair3911462@gmail.com,43,24,1068.333358921509,190,0.360252743397069,2,4.846200024335284,0.5717677547132252,0.09899022274641855,2203.6589209981094,0
Pooja Gupta 3912,poojagupta3912257@gmail.com,171,7,3538.085180390577,81,0.34364194990721436,7,2.7585816072059846,0.43916981609351663,0.0022218433296467,9874.190511382994,1
Sneha Sharma 3913,snehasharma3913474@gmail.com,39,42,9948.577371926887,55,0.13999822580399435,2,2.5169731888693727,0.9355977010112428,0.5437404086999197,16120.399322873158,0
Sneha Nair 3914,snehanair3914068@gmail.com,115,8,3794.299337863158,188,0.5034982919266734,8,3.9177879137761114,0.5535299627311618,0.27294881017653627,13410.32011847444,0
Anjali Nair 3915,anjalinair3915642@gmail.com,173,14,1799.6181629913588,33,0.6555411554680698,7,1.4345919722490401,0.5924697693441938,0.9888707829796913,5183.341157320756,0
Anjali Singh 3916,anjalisingh3916823@gmail.com,122,24,4705.998517990209,164,0.33698061500017074,3,3.4065862247062677,0.41069708548864664,0.35282319146670316,17436.312528468134,0
Pooja Nair 3917,poojanair3917382@gmail.com,234,6,1048.707088752747,44,0.7819784659989732,4,4.7360935243589,0.076339045736374,0.907311156986661,3729.7797764234483,1
Amit Sharma 3918,amitsharma3918517@gmail.com,296,4,59.734629901051555,92,0.6509456606787457,5,2.7045065550861076,0.1053199958455948,0.6441743318670474,196.45444857693283,1
Pooja Das 3919,poojadas3919358@gmail.com,256,3,796.6998918353137,181,0.8414210781315228,6,3.8110218063423473,0.15656905311238153,0.17192902885924144,2639.4124952848597,1
